R0_estimado,tiempo_al_pico,prevalencia_maxima,tasa_max_crecimiento,tasa_crecimiento_exponencial,tiempo_duplicacion,auc_desinformados,tasa_ataque_final,duracion_epidemia,velocidad_propagacion,desinformados_finales,susceptibles_finales,no_involucrados_finales,gamma0,replica,n_replicas,R0_estimado_std,tiempo_al_pico_std,prevalencia_maxima_std,tasa_max_crecimiento_std,tasa_crecimiento_exponencial_std,tiempo_duplicacion_std,auc_desinformados_std,tasa_ataque_final_std,duracion_epidemia_std,velocidad_propagacion_std,desinformados_finales_std,susceptibles_finales_std,no_involucrados_finales_std
1.2077457883185934,28.666666666666668,0.5549999999999999,23.666666666666668,0.20774578831859344,3.4542539443773244,21333.333333333332,0.9833333333333334,226.33333333333334,0.020396129211918686,11.0,6.666666666666667,382.3333333333333,0.15,1.0,3,0.04971122008352639,8.621678104251709,0.027041634565979914,2.5166114784235836,0.04971122008352631,0.7398155954604023,1160.8318497238665,0.011273124382057216,28.023799409311604,0.005370153586613842,3.605551275463989,4.509249752822894,3.511884584284246
1.1890133086729218,31.666666666666668,0.45416666666666666,22.333333333333332,0.18901330867292168,3.744794238714253,18407.666666666668,0.9766666666666667,225.33333333333334,0.014477678571428572,10.333333333333334,9.333333333333334,380.3333333333333,0.2,1.0,3,0.035061442130343186,3.5118845842842465,0.006291528696058964,2.081665999466133,0.03506144213034311,0.6275729035381546,1907.3679727135332,0.00763762615825974,24.006943440041116,0.0018351798398638908,4.932882862316248,3.055050463303893,2.0816659994661326
1.1981716353657188,25.0,0.4091666666666667,23.666666666666668,0.19817163536571888,3.763872906868587,15303.166666666666,0.9791666666666666,218.66666666666666,0.016873879928315412,7.333333333333333,8.333333333333334,384.3333333333333,0.25,1.0,3,0.07035904751991218,5.5677643628300215,0.008779711460710594,5.686240703077327,0.07035904751991222,1.1283231205960425,444.5526777934572,0.010103629710818428,24.54248017893329,0.0034171261427564676,2.0816659994661326,4.041451884327381,2.0816659994661326
1.1926713218338238,28.0,0.3858333333333334,26.666666666666668,0.19267132183382388,3.7511483545504416,14879.5,0.9783333333333334,227.66666666666666,0.016124338624338624,7.333333333333333,8.666666666666666,384.0,0.3,1.0,3,0.05090272077974136,14.798648586948742,0.005204164998665337,3.0550504633038935,0.05090272077974144,0.8740682351713923,1330.2886904728612,0.003818813079129895,28.307831660749525,0.006747237676215597,3.0550504633038935,1.5275252316519468,2.6457513110645907
1.1845612808713772,26.0,0.33,20.333333333333332,0.18456128087137721,3.99849820419117,12014.333333333334,0.9741666666666666,195.33333333333334,0.01311823593073593,4.666666666666667,10.333333333333334,385.0,0.35,1.0,3,0.06058132795212888,6.244997998398398,0.028173569173961605,2.081665999466133,0.06058132795212885,1.1112318256550413,1354.673515402635,0.005204164998665327,30.35347316755256,0.0030147622889795853,2.0816659994661326,2.0816659994661326,3.605551275463989
